su_id,xgb_prob
1038,0.026441999
1039,0.007029227
1040,0.007190969
1041,0.005378251
1042,0.009032426
1043,0.013687642
1044,0.010020271
1045,0.018835237
1046,0.027145099
1047,0.0069944197
1048,0.015576991
1049,0.020084431
1050,0.8970228
1051,0.0065065473
1052,0.005692478
1053,0.25166768
1054,0.004335376
1055,0.0037926554
1056,0.0038726658
1057,0.01426718
1058,0.012065221
1059,0.003944069
1060,0.03584634
1061,0.1285427
1062,0.1468301
1063,0.0107466895
1064,0.89331686
1065,0.9797006
1066,0.81655896
1067,0.012545399
1068,0.010582464
1069,0.00661664
1070,0.9286564
1071,0.018748084
1072,0.006227212
1073,0.9856653
1074,0.8004066
1075,0.005951368
1076,0.009489266
1077,0.8646592
1078,0.76063955
1079,0.014837683
1080,0.012274871
1081,0.85429794
1082,0.0083672
1083,0.010090781
1084,0.00962529
1085,0.020580681
1086,0.016967429
1087,0.45862374
1088,0.0036971117
1089,0.011361415
1090,0.9792875
1091,0.9834995
1092,0.011911429
1093,0.00793923
1094,0.009140447
1095,0.010887016
1096,0.85051316
1097,0.96676767
1098,0.02251274
1099,0.00866955
1100,0.028445099
1101,0.026563752
1102,0.013673243
1103,0.009366428
1104,0.009667513
1105,0.006303286
1106,0.01077537
1107,0.0030037002
1108,0.011771256
1109,0.006654505
1110,0.93019897
1111,0.019448088
1112,0.06911095
1113,0.16265473
1114,0.009587658
1115,0.032801107
1116,0.032419883
1117,0.02516014
1118,0.012553429
1119,0.013076557
1120,0.97742313
1121,0.0047606956
1122,0.0030187226
1123,0.012499401
1124,0.010545209
1125,0.008199163
1126,0.017053884
1127,0.032601528
1128,0.90082127
1129,0.9624368
1130,0.013288216
1131,0.020241855
1132,0.0095371725
1133,0.020303447
1134,0.98162156
1135,0.9784667
1136,0.0033129044
1137,0.8761092
1138,0.9879077
1139,0.026155975
1140,0.06290752
1141,0.003057343
1142,0.9689275
1143,0.01245442
1144,0.8652985
1145,0.010639418
1146,0.030861922
1147,0.017089177
1148,0.03629175
1149,0.0019650925
1150,0.00310311
1151,0.0053976947
1152,0.042928066
1153,0.0024706058
1154,0.035899084
1155,0.0024478866
1156,0.9739291
1157,0.012688858
1158,0.012880525
1159,0.013760034
1160,0.019476878
1161,0.00954156
1162,0.038130395
1163,0.014501828
1164,0.113646336
1165,0.057880826
1166,0.017686997
1167,0.80601174
1168,0.014584942
1169,0.004368874
1170,0.006866037
1171,0.2637154
1172,0.034499
1173,0.007026601
1174,0.0025915473
1175,0.012060624
1176,0.0051875496
1177,0.038158044
1178,0.025139073
1179,0.9898649
1180,0.9914358
1181,0.020856911
1182,0.008739499
1183,0.74547184
1184,0.008073798
1185,0.0140406955
1186,0.014067364
1187,0.0066908444
1188,0.008081306
1189,0.016882988
1190,0.894171
1191,0.060337454
1192,0.009921363
1193,0.009513976
1194,0.009065149
1195,0.019784594
1196,0.17939216
1197,0.9838388
1198,0.020937495
1199,0.0061946693
1200,0.96848506
1201,0.021956582
1202,0.0029956358
1203,0.012997244
1204,0.010217601
1205,0.014865081
1206,0.02630481
1207,0.008459043
1208,0.0030674548
1209,0.023418777
1210,0.9671135
1211,0.02921659
1212,0.07459649
1213,0.0327384
1214,0.011913573
1215,0.0062481957
1216,0.006226294
1217,0.0037062755
1218,0.9825363
1219,0.0027948203
1220,0.6121171
1221,0.98392856
1222,0.034047075
1223,0.015345342
1224,0.0026740297
1225,0.013455661
1226,0.97445506
1227,0.050895076
1228,0.8546449
1229,0.002512209
1230,0.99859184
1231,0.080980666
1232,0.0020133895
1233,0.0022676522
1234,0.91091084
1235,0.004284911
1236,0.03706148
1237,0.0065612555
1238,0.009376632
1239,0.03189525
1240,0.022182165
1241,0.7132464
1242,0.010704251
1243,0.010279128
1244,0.0015656808
1245,0.0031100994
1246,0.0073612845
1247,0.004677272
1248,0.92589694
1249,0.020934094
1250,0.15236406
1251,0.006545296
1252,0.026349476
1253,0.98301595
1254,0.9826582
1255,0.025432378
1256,0.010696114
1257,0.009681187
1258,0.013605348
1259,0.023152148
1260,0.047568273
1261,0.9775958
1262,0.011999066
1263,0.011514275
1264,0.9923388
1265,0.05331268
1266,0.007835578
1267,0.05070991
1268,0.005852271
1269,0.0067177336
1270,0.013418524
1271,0.0056386404
1272,0.005587964
1273,0.95745695
1274,0.00263533
1275,0.0026061893
1276,0.0070935995
1277,0.005685559
1278,0.94894797
1279,0.004079767
1280,0.0034719063
1281,0.012508639
1282,0.004153176
1283,0.0050130473
1284,0.014835427
1285,0.018468255
1286,0.013673095
1287,0.048643485
1288,0.97927094
1289,0.99094135
1290,0.9773146
1291,0.0014289947
1292,0.9603493
1293,0.98065394
1294,0.02362118
1295,0.022293027
1296,0.9836082
1297,0.0030784588
1298,0.8431282
1299,0.87536216
1300,0.9873214
1301,0.790354
1302,0.9945293
1303,0.96970135
1304,0.014068614
1305,0.980978
1306,0.011761377
1307,0.05375906
1308,0.007835696
1309,0.85247725
1310,0.005805873
1311,0.018059101
1312,0.009019053
1313,0.015697813
1314,0.009304433
1315,0.7658311
1316,0.9624906
1317,0.97682196
1318,0.92885464
1319,0.006418811
1320,0.020639876
1321,0.9799436
1322,0.8354415
1323,0.02263594
1324,0.05096774
1325,0.0018501151
1326,0.03362954
1327,0.9846934
1328,0.024214264
1329,0.0026854388
1330,0.002491015
1331,0.003325045
1332,0.004844612
1333,0.004201013
1334,0.0076453784
1335,0.010636251
1336,0.010732307
1337,0.030403832
1338,0.006014564
1339,0.008018113
1340,0.0117987
1341,0.9058569
1342,0.9945766
1343,0.046302944
1344,0.007559205
1345,0.017332405
1346,0.76059157
1347,0.036817096
1348,0.026923276
1349,0.010298687
1350,0.017473804
1351,0.0017138654
1352,0.040126625
1353,0.99242556
1354,0.9373907
1355,0.011577636
1356,0.017257506
1357,0.0059871855
1358,0.014133419
1359,0.0026594705
1360,0.98436546
1361,0.020946128
1362,0.003345089
1363,0.0040924093
1364,0.014208581
1365,0.9518805
1366,0.013096059
1367,0.0063454094
1368,0.0029023117
1369,0.019024527
1370,0.003553444
1371,0.012660991
1372,0.0014488698
1373,0.0042324895
1374,0.004387143
1375,0.9173228
1376,0.8846826
1377,0.032949127
1378,0.0019303638
1379,0.3043531
1380,0.020553114
1381,0.8323042
1382,0.89887655
1383,0.00582217
1384,0.98866373
1385,0.013228055
1386,0.028516814
1387,0.0035826236
1388,0.008730887
1389,0.023536736
1390,0.04180854
1391,0.9857904
1392,0.034713183
1393,0.8388271
1394,0.015678706
1395,0.962365
1396,0.013668042
1397,0.025807422
1398,0.005166138
1399,0.008045303
1400,0.013367368
1401,0.0049180654
1402,0.9856511
1403,0.017135454
1404,0.022649752
1405,0.008161932
1406,0.0047408734
1407,0.013595656
1408,0.0066880654
1409,0.0033416427
1410,0.005695185
1411,0.025239438
1412,0.88225883
1413,0.0073481463
1414,0.036340162
1415,0.9885986
1416,0.009134943
1417,0.06263729
1418,0.0110579105
1419,0.0081021795
1420,0.0020551104
1421,0.003172535
1422,0.017544223
1423,0.0034576466
1424,0.98895186
1425,0.010175577
1426,0.003894349
1427,0.61977166
1428,0.7683509
1429,0.0037344017
1430,0.9347832
1431,0.017226214
1432,0.8694959
1433,0.97956455
1434,0.14523672
1435,0.9679985
1436,0.84887904
1437,0.049484637
1438,0.014530949
1439,0.03189197
1440,0.024483645
1441,0.02135978
1442,0.016936192
1443,0.9815522
1444,0.92807305
1445,0.98079336
1446,0.027606452
1447,0.020055724
1448,0.0058902754
1449,0.042677123
1450,0.017342634
1451,0.005073717
1452,0.0072771762
1453,0.9776153
1454,0.86305296
1455,0.99479455
1456,0.9940059
1457,0.028586838
1458,0.027152311
1459,0.013393832
1460,0.022496104
1461,0.99006116
1462,0.017062183
1463,0.045866095
1464,0.81276816
1465,0.013587096
1466,0.95660883
1467,0.016097836
1468,0.89104104
1469,0.034672957
1470,0.0030337106
1471,0.004997628
1472,0.05996014
1473,0.927365
1474,0.0064788763
1475,0.50694895
1476,0.93964255
1477,0.996563
1478,0.9658671
1479,0.007697268
1480,0.9203624
1481,0.87601197
1482,0.993341
1483,0.016302638
1484,0.0032735362
1485,0.75349534
1486,0.99602616
1487,0.004572512
1488,0.005644587
1489,0.9311918
1490,0.96637195
1491,0.9475044
1492,0.9752881
1493,0.9370319
1494,0.82512844
1495,0.9473071
1496,0.8949118
1497,0.035492428
1498,0.028437298
1499,0.050389864
1500,0.0067212414
1501,0.00442656
1502,0.6588564
1503,0.99177307
1504,0.93499786
1505,0.9933415
1506,0.96810126
1507,0.98451996
1508,0.98765415
1509,0.009011282
1510,0.9857217
1511,0.99654764
1512,0.919191
1513,0.6850076
1514,0.017535424
1515,0.014022119
1516,0.9818558
1517,0.008004005
1518,0.0067075505
1519,0.025306271
1520,0.027143393
1521,0.9810729
1522,0.013517452
1523,0.055359185
1524,0.020957163
1525,0.7691863
1526,0.95665574
1527,0.003594171
1528,0.014296569
1529,0.002935503
1530,0.9498383
1531,0.26589346
1532,0.0061668055
1533,0.014006714
1534,0.014944881
1535,0.007187368
1536,0.9901634
1537,0.99766016
1538,0.25180462
1539,0.020371838
1540,0.013532129
1541,0.98005396
1542,0.081903405
1543,0.99364245
1544,0.99040014
1545,0.8575047
1546,0.009842892
1547,0.21291848
1548,0.005602548
1549,0.0068580625
1550,0.09399114
1551,0.014541325
1552,0.006012731
1553,0.0076430305
1554,0.019791745
1555,0.0050840005
1556,0.0036314826
1557,0.009746441
1558,0.9858333
1559,0.005033171
1560,0.012800783
1561,0.006375812
1562,0.9908274
1563,0.991059
1564,0.01360511
1565,0.042180024
1566,0.99529123
1567,0.9736969
1568,0.06409154
1569,0.040572494
1570,0.985294
1571,0.6598407
1572,0.80191684
1573,0.983907
1574,0.98862886
1575,0.09385856
1576,0.020361433
1577,0.010903891
1578,0.12637417
1579,0.7979621
1580,0.060156368
1581,0.030734915
1582,0.052834228
1583,0.005787046
1584,0.009519967
1585,0.0048683276
1586,0.004160428
1587,0.9672685
1588,0.9969547
1589,0.0066239275
1590,0.888488
1591,0.97532594
1592,0.99009526
1593,0.17009316
1594,0.23747632
1595,0.0118253445
1596,0.0060648792
1597,0.014280854
1598,0.0124149015
1599,0.007065672
1600,0.0073806997
1601,0.93619734
1602,0.0086067915
1603,0.14324121
1604,0.0027935794
1605,0.9725797
1606,0.012959439
1607,0.6300795
1608,0.02754078
1609,0.870601
1610,0.015064802
1611,0.005691126
1612,0.010632267
1613,0.0284594
1614,0.111036494
1615,0.96719533
1616,0.011349434
1617,0.005234624
1618,0.046989273
1619,0.008614396
1620,0.009698355
