# Root Mean Square in space for each acquisition of time-series
# Timeseries file: timeseriesResidual_ramp.h5
# Mask file: maskTempCoh.h5
# Date		RMS (m)
20200104	0.0
20200116	0.004309412557631731
20200128	0.0044498080387711525
20200209	0.00473314244300127
20200221	0.0074763065204024315
20200304	0.00521227577701211
20200316	0.0066514997743070126
20200328	0.005815116222947836
20200409	0.004306494724005461
20200503	0.007151428610086441
20200515	0.006655300967395306
20200527	0.018401077017188072
20200608	0.009378976188600063
20200620	0.008605076000094414
20200702	0.006956135388463736
20200714	0.01155252754688263
20200726	0.014427486807107925
20200807	0.0141168013215065
20200819	0.013718673959374428
20200831	0.01028485968708992
20200912	0.023642100393772125
20200924	0.010105394758284092
20201006	0.013695302419364452
20201018	0.006837591994553804
20201030	0.008627083152532578
20201111	0.008205614052712917
20201123	0.0059962766245007515
20201205	0.007854394614696503
20201217	0.005460257176309824
20201229	0.005072745028883219
20210110	0.008002109825611115
20210122	0.007566293701529503
20210203	0.005380372982472181
20210215	0.009513666853308678
20210227	0.006228185724467039
20210311	0.012104680761694908
20210323	0.008518529124557972
20210404	0.006922992877662182
20210416	0.006513163913041353
20210428	0.009251167066395283
20210510	0.009222782216966152
20210522	0.005868971347808838
20210603	0.007811826653778553
20210615	0.009826866909861565
20210627	0.009985331445932388
20210709	0.00840033870190382
20210721	0.012001660652458668
20210802	0.008504334837198257
20210814	0.011389323510229588
20210826	0.010189197026193142
20210907	0.010266462340950966
20210919	0.01623145304620266
20211001	0.013059758581221104
20211013	0.006843261420726776
20211025	0.011361776851117611
20211106	0.008653432130813599
20211118	0.007210676558315754
20211130	0.015131361782550812
20211212	0.012171848677098751
20220105	0.01027847919613123
20220117	0.009175070561468601
20220129	0.007839771918952465
20220210	0.007243305444717407
20220222	0.009259764105081558
20220306	0.008607340045273304
20220318	0.00914643332362175
20220330	0.006967849098145962
20220411	0.019061686471104622
20220423	0.009394410066306591
20220505	0.008694336749613285
20220517	0.007493499666452408
20220610	0.009469392709434032
20220809	0.012050551362335682
20220821	0.010845672339200974
20220902	0.013767252676188946
20220914	0.012610587291419506
20220926	0.012619232758879662
20221008	0.011629804968833923
20221020	0.010387739166617393
20221101	0.010334364138543606
20221113	0.009911904111504555
20221125	0.01030269730836153
20221207	0.010132413357496262
20221231	0.010989182628691196
20230112	0.010560929775238037
20230124	0.013444178737699986
20230205	0.011138000525534153
20230217	0.010699110105633736
20230301	0.014370692893862724
20230313	0.011378593742847443
20230325	0.011398067697882652
20230406	0.011713804677128792
20230418	0.01067498791962862
20230430	0.010938206687569618
20230524	0.01243136078119278
20230617	0.010870230384171009
20230711	0.011621103622019291
20230804	0.011675173416733742
20230816	0.014180771075189114
20230909	0.0116243502125144
20230921	0.012970007956027985
20231003	0.015017541125416756
20231015	0.01246645674109459
20231027	0.011803884990513325
20231108	0.012548046186566353
20231120	0.01116747036576271
20231202	0.013311020098626614
20231214	0.014575140550732613
20231226	0.01292420644313097
20240107	0.015398257412016392
20240119	0.014846578240394592
20240131	0.015362921170890331
20240212	0.01578816957771778
20240224	0.017313359305262566
20240307	0.021260153502225876
20240319	0.01950005628168583
20240331	0.015455108135938644
20240424	0.03457257151603699
20240506	0.019930055364966393
20240518	0.012652239762246609
20240611	0.015041058883070946
20240705	0.019791007041931152
20240729	0.014936021529138088
20240822	0.02036955952644348
20240903	0.022819779813289642
20240915	0.020848529413342476
20240927	0.025896748527884483
20241009	0.024710744619369507
20241021	0.02092387154698372
20241102	0.023054780438542366
20241114	0.025567591190338135
20241126	0.029156800359487534
20241208	0.03334103152155876
20241220	0.030095728114247322
20250101	0.026090919971466064
20250113	0.030249133706092834
20250125	0.02969096042215824
20250206	0.033599015325307846
20250218	0.03585952892899513
20250302	0.031151313334703445
20250314	0.03207959607243538
20250326	0.027013158425688744
20250407	0.028550421819090843
20250419	0.033626776188611984
20250501	0.034751810133457184
20250513	0.03971526026725769
20250525	0.03364083543419838
20250606	0.03853564336895943
20250630	0.043650414794683456
20250712	0.039109740406274796
20250724	0.03626580163836479
20250805	0.043215516954660416
20250811	0.024090545251965523
20250823	0.04272634536027908
20250829	0.040611520409584045
20250904	0.041569944471120834
20250916	0.041411738842725754
20250928	0.04138582944869995
20251010	0.04602036252617836
20251022	0.04881914332509041
20251103	0.06382919102907181
20251115	0.047132205218076706
